Index,Time,TVITCH_41::ACRX.ORDER_ID..TVITCH_41__ACRX,TVITCH_41::ACRX.BUY_SELL_FLAG..TVITCH_41__ACRX,TVITCH_41::ACRX.MESSAGE_TYPE..TVITCH_41__ACRX,TVITCH_41::ACRX.RECORD_TYPE..TVITCH_41__ACRX,TVITCH_41::ACRX.MPID..TVITCH_41__ACRX,TVITCH_41::ACRX.DELETED_TIME..TVITCH_41__ACRX,TVITCH_41::ACRX.TICK_STATUS..TVITCH_41__ACRX,TVITCH_41::ACRX.PRICE..TVITCH_41__ACRX,TVITCH_41::ACRX.SIZE..TVITCH_41__ACRX,TVITCH_41::ACRX.OMDSEQ..TVITCH_41__ACRX
676,2016/12/27 13:37:17.623,96696229,1,D,R,NSDQ,,0,2.85,0,0
677,2016/12/27 13:37:30.847,97176101,1,A,R,NSDQ,,0,2.85,100,7
678,2016/12/27 13:37:32.516,97176101,1,D,R,NSDQ,,0,2.85,0,0
679,2016/12/27 13:40:57.226,98118797,0,A,R,NSDQ,,0,2.8,100,6
680,2016/12/27 13:42:18.597,64122489,1,D,R,NSDQ,,0,3.1,0,0
681,2016/12/27 13:42:18.813,98437225,1,A,R,NSDQ,,0,3.1,100,4
682,2016/12/27 13:42:46.851,96694365,0,D,R,NSDQ,,0,2.8,0,0
683,2016/12/27 13:42:46.851,96694525,0,D,R,NSDQ,,0,2.8,0,1
684,2016/12/27 13:50:57.736,98118797,0,D,R,NSDQ,,0,2.8,0,0
685,2016/12/27 13:52:00.039,100907285,0,A,R,NSDQ,,0,2.8,200,0
686,2016/12/27 13:53:49.036,101336037,1,A,R,NSDQ,,0,2.85,1,3
687,2016/12/27 13:53:58.595,101370225,0,A,R,NSDQ,,0,2.75,500,0
688,2016/12/27 13:53:58.657,101370513,0,A,R,NSDQ,,0,2.75,300,4
689,2016/12/27 13:54:45.375,63542413,1,D,R,NSDQ,,0,2.85,0,0
690,2016/12/27 13:54:45.376,101633021,1,A,R,NSDQ,,0,2.85,2800,0
691,2016/12/27 13:58:44.956,102789925,0,A,R,NSDQ,,0,2.8,100,1
692,2016/12/27 14:00:36.413,102789925,0,D,R,NSDQ,,0,2.8,0,4
693,2016/12/27 14:02:35.847,103911057,1,A,R,NSDQ,,0,2.85,100,10
694,2016/12/27 14:02:37.793,103911057,1,D,R,NSDQ,,0,2.85,0,0
695,2016/12/27 14:03:43.364,104168817,0,A,R,NSDQ,,0,2.8,100,6
696,2016/12/27 14:04:14.047,4955669,0,D,R,NSDQ,,0,2.4,0,6
697,2016/12/27 14:04:14.049,104299101,0,A,R,NSDQ,,0,2.4,2200,0
698,2016/12/27 14:04:14.226,4955677,0,D,R,NSDQ,,0,2.55,0,9
699,2016/12/27 14:04:14.228,104299901,0,A,R,NSDQ,,0,2.55,1700,3
700,2016/12/27 14:05:47.974,104772089,0,A,R,NSDQ,,0,2.8,200,3
701,2016/12/27 14:05:47.974,104772093,0,A,R,NSDQ,,0,2.8,100,5
702,2016/12/27 14:07:01.661,101370225,0,D,R,NSDQ,,0,2.75,0,20
703,2016/12/27 14:07:01.661,101370513,0,D,R,NSDQ,,0,2.75,0,21
704,2016/12/27 14:07:29.714,104772093,0,D,R,NSDQ,,0,2.8,0,0
705,2016/12/27 14:07:55.650,104772089,0,D,R,NSDQ,,0,2.8,0,0
706,2016/12/27 14:08:21.795,105586765,0,A,R,NSDQ,,0,2.75,500,0
707,2016/12/27 14:08:21.811,105586925,0,A,R,NSDQ,,0,2.75,200,17
708,2016/12/27 14:10:25.746,106117125,0,A,R,NSDQ,,0,2.8,100,2
709,2016/12/27 14:12:20.203,106117125,0,D,R,NSDQ,,0,2.8,0,2
710,2016/12/27 14:16:02.504,107667977,1,A,R,NSDQ,,0,2.85,200,1
711,2016/12/27 14:19:11.957,107667977,1,D,R,NSDQ,,0,2.85,0,3
712,2016/12/27 14:19:44.168,104168817,0,D,R,NSDQ,,0,2.8,0,8
713,2016/12/27 14:23:05.561,105586765,0,D,R,NSDQ,,0,2.75,0,0
714,2016/12/27 14:23:05.561,105586925,0,D,R,NSDQ,,0,2.75,0,1
715,2016/12/27 14:25:55.322,110735085,0,A,R,NSDQ,,0,2.8,600,2
716,2016/12/27 14:25:55.342,110735125,0,A,R,NSDQ,,0,2.8,100,14
717,2016/12/27 14:31:00.603,95704937,0,D,R,NSDQ,,0,2.8,0,0
718,2016/12/27 14:31:12.616,112484889,1,A,R,NSDQ,,0,2.85,100,1
719,2016/12/27 14:32:24.368,110735085,0,D,R,NSDQ,,0,2.8,0,0
720,2016/12/27 14:32:24.368,110735125,0,D,R,NSDQ,,0,2.8,0,1
721,2016/12/27 14:32:29.359,112831425,0,A,R,NSDQ,,0,2.8,100,0
722,2016/12/27 14:33:31.800,112484889,1,D,R,NSDQ,,0,2.85,0,0
723,2016/12/27 14:33:58.545,113218105,0,A,R,NSDQ,,0,2.8,500,3
724,2016/12/27 14:33:58.579,113218269,0,A,R,NSDQ,,0,2.8,200,11
725,2016/12/27 14:38:32.777,113218269,0,D,R,NSDQ,,0,2.8,0,0
726,2016/12/27 14:40:25.302,114954525,1,A,R,NSDQ,,0,2.85,100,0
727,2016/12/27 14:42:02.660,114954525,1,D,R,NSDQ,,0,2.85,0,5
728,2016/12/27 14:50:52.649,118078141,1,A,R,NSDQ,,0,2.85,100,1
729,2016/12/27 14:51:19.203,118224409,0,A,R,NSDQ,,0,2.75,5,6
730,2016/12/27 14:52:50.811,118078141,1,D,R,NSDQ,,0,2.85,0,8
731,2016/12/27 14:57:54.050,120098069,1,A,R,NSDQ,,0,2.85,100,13
732,2016/12/27 14:58:45.953,120098069,1,D,R,NSDQ,,0,2.85,0,5
733,2016/12/27 15:00:54.203,121085005,1,A,R,NSDQ,,0,2.85,100,0
734,2016/12/27 15:01:20.037,121210321,1,A,R,NSDQ,,0,2.85,100,1
735,2016/12/27 15:01:31.208,112831425,0,D,R,NSDQ,,0,2.8,0,0
736,2016/12/27 15:01:53.249,121362233,0,A,R,NSDQ,,0,2.8,100,4
737,2016/12/27 15:02:24.770,121085005,1,D,R,NSDQ,,0,2.85,0,8
738,2016/12/27 15:04:14.780,81833489,1,UD,R,NSDQ,,0,2.85,0,348
739,2016/12/27 15:04:14.780,122136633,1,UA,R,NSDQ,,0,2.9,200,349
740,2016/12/27 15:04:14.780,122136849,1,A,R,NSDQ,,0,2.95,200,668
741,2016/12/27 15:04:14.784,47680273,1,D,R,NSDQ,,0,2.85,0,83
742,2016/12/27 15:04:16.332,122165289,0,A,R,NSDQ,,0,2.8,100,9
743,2016/12/27 15:04:16.848,122169261,1,A,R,NSDQ,,0,2.95,100,0
744,2016/12/27 15:04:21.892,122211597,1,A,R,NSDQ,,0,2.85,1000,7
745,2016/12/27 15:04:23.658,122169261,1,D,R,NSDQ,,0,2.95,0,3
746,2016/12/27 15:05:10.807,122511597,1,A,R,NSDQ,,0,2.85,200,611
747,2016/12/27 15:05:42.171,122511597,1,UD,R,NSDQ,,0,2.85,0,57
748,2016/12/27 15:05:42.171,122700565,1,UA,R,NSDQ,,0,3,200,58
749,2016/12/27 15:07:18.172,122700565,1,UD,R,NSDQ,,0,3,0,2
750,2016/12/27 15:07:18.172,123232369,1,UA,R,NSDQ,,0,2.85,200,3
751,2016/12/27 15:07:39.637,123338501,0,A,R,NSDQ,,0,2.8,200,0
752,2016/12/27 15:07:39.639,123338509,0,A,R,NSDQ,,0,2.8,100,4
753,2016/12/27 15:10:03.843,113218105,0,D,R,NSDQ,,0,2.8,0,0
754,2016/12/27 15:10:03.844,124009529,0,A,R,NSDQ,,0,2.75,400,0
755,2016/12/27 15:10:39.634,123338509,0,D,R,NSDQ,,0,2.8,0,0
756,2016/12/27 15:10:39.634,123338501,0,D,R,NSDQ,,0,2.8,0,1
757,2016/12/27 15:10:40.637,124213709,0,A,R,NSDQ,,0,2.8,100,0
758,2016/12/27 15:12:00.464,121362233,0,D,R,NSDQ,,0,2.8,0,18
759,2016/12/27 15:12:20.270,121210321,1,D,R,NSDQ,,0,2.85,0,0
760,2016/12/27 15:22:25.176,127812629,0,A,R,NSDQ,,0,2.8,200,6
761,2016/12/27 15:22:32.248,122165289,0,D,R,NSDQ,,0,2.8,0,0
762,2016/12/27 15:22:32.636,127849117,0,A,R,NSDQ,,0,2.8,100,3
763,2016/12/27 15:22:48.236,127916521,1,A,R,NSDQ,,0,2.9,803,3
764,2016/12/27 15:23:08.704,2571485,1,D,R,NSDQ,,0,6.95,0,3
765,2016/12/27 15:23:08.717,128027189,0,A,R,NSDQ,,0,2.7,6500,0
766,2016/12/27 15:23:08.718,128027193,0,A,R,NSDQ,,0,2.5,150,4
767,2016/12/27 15:23:08.721,128027209,1,A,R,NSDQ,,0,3.2,1300,8
768,2016/12/27 15:25:43.173,95536445,0,D,R,NSDQ,,0,2.65,0,0
769,2016/12/27 15:25:43.751,128765069,0,A,R,NSDQ,,0,2.65,100,3
770,2016/12/27 15:25:54.146,128811761,1,A,R,NSDQ,,0,2.85,200,7
771,2016/12/27 15:26:10.350,128891333,1,A,R,NSDQ,,0,2.9,197,0
772,2016/12/27 15:27:46.046,128811761,1,D,R,NSDQ,,0,2.85,0,7
773,2016/12/27 15:30:01.064,95062081,1,D,R,NSDQ,,0,3,0,5
774,2016/12/27 15:30:01.167,130045985,1,A,R,NSDQ,,0,3,100,0
775,2016/12/27 15:30:02.195,130056597,0,A,R,NSDQ,,0,2.8,200,9
776,2016/12/27 15:30:02.195,130056601,1,A,R,NSDQ,,0,2.85,300,10
777,2016/12/27 15:30:16.847,130170453,1,A,R,NSDQ,,0,2.85,100,0
778,2016/12/27 15:30:20.656,130170453,1,D,R,NSDQ,,0,2.85,0,0
779,2016/12/27 15:30:28.069,95251773,0,D,R,NSDQ,,0,2.55,0,0
780,2016/12/27 15:30:28.168,130237385,0,A,R,NSDQ,,0,2.55,100,0
781,2016/12/27 15:30:44.847,130345565,1,A,R,NSDQ,,0,2.85,100,1
782,2016/12/27 15:30:45.061,130345565,1,D,R,NSDQ,,0,2.85,0,1
783,2016/12/27 15:30:49.955,128891333,1,D,R,NSDQ,,0,2.9,0,10
784,2016/12/27 15:30:50.410,130387297,1,A,R,NSDQ,,0,2.9,91,5
785,2016/12/27 15:30:53.577,101633021,1,D,R,NSDQ,,0,2.85,0,10
786,2016/12/27 15:30:53.578,130413157,1,A,R,NSDQ,,0,2.85,1900,3
787,2016/12/27 15:33:43.529,131385957,0,A,R,NSDQ,,0,2.75,1600,1
788,2016/12/27 15:34:07.640,127849117,0,D,R,NSDQ,,0,2.8,0,0
789,2016/12/27 15:34:07.640,124213709,0,D,R,NSDQ,,0,2.8,0,1
790,2016/12/27 15:35:00.011,16273665,0,D,R,SBSH,,0,2.6,0,3
791,2016/12/27 15:35:00.011,16255441,1,D,R,SBSH,,0,3,0,7
792,2016/12/27 15:35:00.228,131778729,0,F,R,SBSH,,0,2.3,100,11
793,2016/12/27 15:35:00.228,131778733,1,F,R,SBSH,,0,3.35,100,13
794,2016/12/27 15:35:26.847,131942577,1,A,R,NSDQ,,0,2.85,100,0
795,2016/12/27 15:35:33.366,131942577,1,D,R,NSDQ,,0,2.85,0,0
796,2016/12/27 15:35:50.469,130387297,1,D,R,NSDQ,,0,2.9,0,0
797,2016/12/27 15:35:50.469,127916521,1,D,R,NSDQ,,0,2.9,0,1
798,2016/12/27 15:35:50.797,132076433,1,A,R,NSDQ,,0,2.9,755,0
799,2016/12/27 15:37:09.710,56885225,0,D,R,NSDQ,,0,2.8,0,0
800,2016/12/27 15:37:29.163,127812629,0,D,R,NSDQ,,0,2.8,0,0
801,2016/12/27 15:38:19.757,132873161,1,A,R,NSDQ,,0,2.85,100,1
802,2016/12/27 15:39:24.057,132873161,1,D,R,NSDQ,,0,2.85,0,0
803,2016/12/27 15:40:33.081,133661533,0,A,R,NSDQ,,0,2.8,100,0
804,2016/12/27 15:40:42.511,133728001,1,A,R,NSDQ,,0,2.85,400,2
805,2016/12/27 15:40:59.714,132076433,1,D,R,NSDQ,,0,2.9,0,8
806,2016/12/27 15:41:26.193,134049361,0,A,R,NSDQ,,0,2.75,100,11
807,2016/12/27 15:41:26.193,134049389,1,A,R,NSDQ,,0,2.9,100,21
808,2016/12/27 15:41:31.368,124009529,0,D,R,NSDQ,,0,2.75,0,0
809,2016/12/27 15:41:37.054,134145649,0,A,R,NSDQ,,0,2.8,200,4
810,2016/12/27 15:42:28.081,133728001,1,D,R,NSDQ,,0,2.85,0,1
811,2016/12/27 15:44:30.092,122211597,1,D,R,NSDQ,,0,2.85,0,0
812,2016/12/27 15:45:33.336,133661533,0,D,R,NSDQ,,0,2.8,0,35
813,2016/12/27 15:47:04.847,136454513,1,A,R,NSDQ,,0,2.85,100,40
814,2016/12/27 15:47:05.737,136454513,1,D,R,NSDQ,,0,2.85,0,3
815,2016/12/27 15:47:32.308,89779229,1,D,R,NSDQ,,0,2.85,0,1
816,2016/12/27 15:47:36.849,136692177,1,A,R,NSDQ,,0,2.85,100,7
817,2016/12/27 15:47:38.675,136692177,1,D,R,NSDQ,,0,2.85,0,1357
818,2016/12/27 15:47:56.813,98437225,1,D,R,NSDQ,,0,3.1,0,0
819,2016/12/27 15:47:57.628,136993821,1,A,R,NSDQ,,0,3.1,100,20
820,2016/12/27 15:48:34.847,137571137,1,A,R,NSDQ,,0,2.85,100,7
821,2016/12/27 15:48:36.724,137571137,1,D,R,NSDQ,,0,2.85,0,1
822,2016/12/27 15:49:56.945,123232369,1,D,R,NSDQ,,0,2.85,0,0
823,2016/12/27 15:49:56.945,122136633,1,D,R,NSDQ,,0,2.9,0,1
824,2016/12/27 15:49:56.945,122136849,1,D,R,NSDQ,,0,2.95,0,2
825,2016/12/27 15:49:56.945,81833493,0,D,R,NSDQ,,0,2.75,0,3
826,2016/12/27 15:49:56.945,81833485,0,D,R,NSDQ,,0,2.8,0,4
827,2016/12/27 15:49:59.106,28137281,0,D,R,NSDQ,,0,2.8,0,23
828,2016/12/27 15:49:59.106,56357509,0,UD,R,NSDQ,,0,2.8,0,26
829,2016/12/27 15:49:59.106,138505849,0,UA,R,NSDQ,,0,2.55,800,27
830,2016/12/27 15:49:59.106,138505865,0,A,R,NSDQ,,0,2.55,800,54
831,2016/12/27 15:49:59.273,138508449,0,A,R,NSDQ,,0,2.75,100,56
832,2016/12/27 15:49:59.273,138508457,1,A,R,NSDQ,,0,3,200,58
833,2016/12/27 15:49:59.273,138508465,1,A,R,NSDQ,,0,2.95,100,60
834,2016/12/27 15:49:59.273,138508469,0,A,R,NSDQ,,0,2.7,200,61
835,2016/12/27 15:50:01.106,138505849,0,UD,R,NSDQ,,0,2.55,0,10
836,2016/12/27 15:50:01.106,138620101,0,UA,R,NSDQ,,0,2.8,800,11
837,2016/12/27 15:50:01.106,138505865,0,UD,R,NSDQ,,0,2.55,0,14
838,2016/12/27 15:50:01.106,138620105,0,UA,R,NSDQ,,0,2.8,800,15
839,2016/12/27 15:50:02.945,138657345,1,A,R,NSDQ,,0,2.85,200,16
840,2016/12/27 15:50:02.945,138657349,0,A,R,NSDQ,,0,2.8,200,17
841,2016/12/27 15:50:02.946,138657357,1,A,R,NSDQ,,0,2.9,200,1
842,2016/12/27 15:50:39.684,77151209,0,D,R,NSDQ,,0,2.8,0,0
843,2016/12/27 15:50:39.684,100907285,0,D,R,NSDQ,,0,2.8,0,1
844,2016/12/27 15:50:39.687,139071477,0,A,R,NSDQ,,0,2.8,300,3
845,2016/12/27 15:52:10.849,35784637,0,D,R,NSDQ,,0,2.8,0,1
846,2016/12/27 15:52:10.849,139820837,0,A,R,NSDQ,,0,2.75,3010,7
847,2016/12/27 15:52:20.045,139937389,0,F,R,UBSS,,0,2.65,400,10
848,2016/12/27 15:52:20.045,139937397,0,F,R,UBSS,,0,2.6,4000,27
849,2016/12/27 15:52:20.045,139937405,0,F,R,UBSS,,0,2.8,2400,31
850,2016/12/27 15:52:20.045,139937409,0,F,R,UBSS,,0,2.6,300,34
851,2016/12/27 15:52:20.045,139937413,0,F,R,UBSS,,0,2.55,10000,44
852,2016/12/27 15:52:20.045,139937417,0,F,R,UBSS,,0,1.9,100,60
853,2016/12/27 15:52:20.046,139937421,1,F,R,UBSS,,0,3,50,0
854,2016/12/27 15:52:20.046,139937425,1,F,R,UBSS,,0,3,1416,14
855,2016/12/27 15:52:20.046,139937445,1,F,R,UBSS,,0,3.3,922,33
856,2016/12/27 15:52:20.046,139937453,1,F,R,UBSS,,0,3.35,600,55
857,2016/12/27 15:52:20.046,139937457,1,F,R,UBSS,,0,3.65,1000,67
858,2016/12/27 15:52:20.047,139937465,1,F,R,UBSS,,0,4.5,78,2
859,2016/12/27 15:52:20.047,139937481,1,F,R,UBSS,,0,7.75,384,18
860,2016/12/27 15:52:20.047,139937497,1,F,R,UBSS,,0,7.95,500,33
861,2016/12/27 15:52:25.692,139993017,1,A,R,NSDQ,,0,2.85,100,2
862,2016/12/27 15:52:29.272,140017777,0,A,R,NSDQ,,0,2.8,100,0
863,2016/12/27 15:52:45.740,140170385,1,A,R,NSDQ,,0,2.85,1000,15
864,2016/12/27 15:52:58.638,140262593,0,A,R,NSDQ,,0,2.8,100,17
865,2016/12/27 15:53:50.404,140710669,1,A,R,NSDQ,,0,2.85,900,17
866,2016/12/27 15:54:08.859,139071477,0,D,R,NSDQ,,0,2.8,0,2
867,2016/12/27 15:54:08.859,140017777,0,D,R,NSDQ,,0,2.8,0,4
868,2016/12/27 15:54:08.862,140863153,0,A,R,NSDQ,,0,2.8,100,9
869,2016/12/27 15:54:35.701,140170385,1,D,R,NSDQ,,0,2.85,0,2
870,2016/12/27 15:55:00.011,134145649,0,D,R,NSDQ,,0,2.8,0,142
871,2016/12/27 15:55:00.021,141309533,1,A,R,NSDQ,,0,2.9,200,166
872,2016/12/27 15:55:00.021,141309537,0,A,R,NSDQ,,0,2.75,200,167
873,2016/12/27 15:55:01.234,141380001,1,A,R,NSDQ,,0,3,25000,26
874,2016/12/27 15:55:01.244,141380321,0,A,R,NSDQ,,0,2.7,1000,32
875,2016/12/27 15:55:03.650,141424481,1,A,R,NSDQ,,0,2.95,1000,30
876,2016/12/27 15:55:04.260,141436837,1,A,R,NSDQ,,0,6.1,250,11
877,2016/12/27 15:55:04.291,141437289,1,A,R,NSDQ,,0,10.9,700,0
878,2016/12/27 15:55:10.210,141536057,1,A,R,NSDQ,,0,3.9,150,10
879,2016/12/27 15:55:10.891,141574645,1,A,R,NSDQ,,0,3.7,2000,0
880,2016/12/27 15:55:15.930,141678145,1,A,R,NSDQ,,0,3.1,770,3
881,2016/12/27 15:55:16.230,141683829,1,A,R,NSDQ,,0,8,500,131
882,2016/12/27 15:55:19.112,141724245,0,A,R,NSDQ,,0,2.8,4,9
883,2016/12/27 15:55:24.900,141795905,1,A,R,NSDQ,,0,3.7,1000,16
884,2016/12/27 15:55:25.090,141799257,0,A,R,NSDQ,,0,2.8,100,15
885,2016/12/27 15:55:25.725,141806673,1,A,R,NSDQ,,0,3.05,400,10
886,2016/12/27 15:55:26.406,141814393,1,A,R,NSDQ,,0,3.4,1000,2
887,2016/12/27 15:55:38.740,141940697,1,A,R,NSDQ,,0,2.9,150,8
888,2016/12/27 15:55:39.205,141945061,0,A,R,NSDQ,,0,2.75,300,9
889,2016/12/27 15:55:39.756,141949993,1,A,R,NSDQ,,0,3.1,500,0
890,2016/12/27 15:55:40.995,141963469,1,A,R,NSDQ,,0,2.85,2000,6
891,2016/12/27 15:55:41.081,141964245,0,A,R,NSDQ,,0,2.7,2000,0
892,2016/12/27 15:55:42.675,141978145,0,A,R,NSDQ,,0,2.8,200,1
893,2016/12/27 15:55:42.870,141979669,0,A,R,NSDQ,,0,2.8,2000,8
894,2016/12/27 15:55:43.931,141989885,0,A,R,NSDQ,,0,2.8,3500,5
895,2016/12/27 15:56:36.200,142530737,1,A,R,NSDQ,,0,2.9,300,5
896,2016/12/27 15:56:39.851,142564481,1,A,R,NSDQ,,0,2.85,20,5
897,2016/12/27 15:56:39.851,140863153,0,D,R,NSDQ,,0,2.8,0,6
898,2016/12/27 15:56:39.851,141799257,0,D,R,NSDQ,,0,2.8,0,7
899,2016/12/27 15:56:43.466,142605281,0,A,R,NSDQ,,0,2.8,100,0
900,2016/12/27 15:56:57.596,140710669,1,D,R,NSDQ,,0,2.85,0,12
901,2016/12/27 15:57:08.865,141309533,1,D,R,NSDQ,,0,2.9,0,46
902,2016/12/27 15:57:08.898,142893109,1,A,R,NSDQ,,0,2.9,200,3
903,2016/12/27 15:57:08.922,142894109,1,A,R,NSDQ,,0,2.85,200,58
904,2016/12/27 15:57:08.945,142893109,1,D,R,NSDQ,,0,2.9,0,11
905,2016/12/27 15:57:30.636,140262593,0,D,R,NSDQ,,0,2.8,0,2
906,2016/12/27 15:58:01.679,51754097,0,D,R,NSDQ,,0,2.8,0,3
907,2016/12/27 15:58:01.683,143583825,0,A,R,NSDQ,,0,2.8,182,0
908,2016/12/27 15:58:01.683,101336037,1,D,R,NSDQ,,0,2.85,0,6
909,2016/12/27 15:58:03.532,143583825,0,D,R,NSDQ,,0,2.8,0,44
910,2016/12/27 15:58:03.538,143619425,0,A,R,NSDQ,,0,2.8,82,7
911,2016/12/27 15:58:03.562,143619425,0,D,R,NSDQ,,0,2.8,0,4
912,2016/12/27 15:58:15.952,143781157,0,A,R,NSDQ,,0,2.75,100,28
913,2016/12/27 15:58:15.952,143781161,1,A,R,NSDQ,,0,2.9,100,30
914,2016/12/27 15:58:17.060,143797125,0,A,R,NSDQ,,0,2.75,142,3
915,2016/12/27 15:58:17.060,143797129,1,A,R,NSDQ,,0,2.9,142,4
916,2016/12/27 15:58:17.196,143781157,0,UD,R,NSDQ,,0,2.75,0,41
917,2016/12/27 15:58:17.196,143801129,0,UA,R,NSDQ,,0,2.8,100,42
918,2016/12/27 15:58:17.447,143801129,0,UD,R,NSDQ,,0,2.8,0,1
919,2016/12/27 15:58:17.447,143803177,0,UA,R,NSDQ,,0,2.75,100,2
920,2016/12/27 15:58:18.437,143815405,0,A,R,NSDQ,,0,2.8,203,6
921,2016/12/27 15:58:18.437,143815409,1,A,R,NSDQ,,0,2.85,203,8
922,2016/12/27 15:58:19.860,143832949,0,A,R,NSDQ,,0,2.8,241,18
923,2016/12/27 15:58:19.860,143832953,1,A,R,NSDQ,,0,2.85,241,19
924,2016/12/27 15:58:20.814,143832953,1,UD,R,NSDQ,,0,2.85,0,42
925,2016/12/27 15:58:20.814,143847469,1,UA,R,NSDQ,,0,2.9,241,43
926,2016/12/27 15:58:21.968,143815409,1,UD,R,NSDQ,,0,2.85,0,38
927,2016/12/27 15:58:21.968,143861917,1,UA,R,NSDQ,,0,2.9,203,39
928,2016/12/27 15:58:22.227,143861917,1,UD,R,NSDQ,,0,2.9,0,15
929,2016/12/27 15:58:22.227,143865693,1,UA,R,NSDQ,,0,2.85,203,16
930,2016/12/27 15:58:22.488,143865693,1,UD,R,NSDQ,,0,2.85,0,1
931,2016/12/27 15:58:22.488,143868241,1,UA,R,NSDQ,,0,2.9,203,2
932,2016/12/27 15:58:23.014,143868241,1,UD,R,NSDQ,,0,2.9,0,44
933,2016/12/27 15:58:23.014,143874105,1,UA,R,NSDQ,,0,2.85,203,45
934,2016/12/27 15:58:24.280,143874105,1,UD,R,NSDQ,,0,2.85,0,22
935,2016/12/27 15:58:24.280,143888841,1,UA,R,NSDQ,,0,2.9,203,23
936,2016/12/27 15:58:24.530,143888841,1,UD,R,NSDQ,,0,2.9,0,7
937,2016/12/27 15:58:24.530,143891033,1,UA,R,NSDQ,,0,2.85,203,8
938,2016/12/27 15:58:24.531,142605281,0,D,R,NSDQ,,0,2.8,0,0
939,2016/12/27 15:58:24.536,143891073,0,A,R,NSDQ,,0,2.8,100,7
940,2016/12/27 15:58:24.782,143891033,1,UD,R,NSDQ,,0,2.85,0,19
941,2016/12/27 15:58:24.782,143892861,1,UA,R,NSDQ,,0,2.9,203,20
942,2016/12/27 15:58:25.034,143892861,1,UD,R,NSDQ,,0,2.9,0,86
943,2016/12/27 15:58:25.034,143896385,1,UA,R,NSDQ,,0,2.85,203,87
944,2016/12/27 15:58:25.452,143797125,0,UD,R,NSDQ,,0,2.75,0,17
945,2016/12/27 15:58:25.452,143901185,0,UA,R,NSDQ,,0,2.8,142,18
946,2016/12/27 15:58:25.547,143896385,1,UD,R,NSDQ,,0,2.85,0,36
947,2016/12/27 15:58:25.547,143902353,1,UA,R,NSDQ,,0,2.9,203,37
948,2016/12/27 15:58:27.164,143803177,0,UD,R,NSDQ,,0,2.75,0,1
949,2016/12/27 15:58:27.164,143919961,0,UA,R,NSDQ,,0,2.8,100,2
950,2016/12/27 15:58:27.595,143902353,1,UD,R,NSDQ,,0,2.9,0,7
951,2016/12/27 15:58:27.595,143923193,1,UA,R,NSDQ,,0,2.85,203,8
952,2016/12/27 15:58:27.830,143847469,1,UD,R,NSDQ,,0,2.9,0,13
953,2016/12/27 15:58:27.830,143925485,1,UA,R,NSDQ,,0,2.85,241,14
954,2016/12/27 15:58:28.109,143923193,1,UD,R,NSDQ,,0,2.85,0,28
955,2016/12/27 15:58:28.109,143928989,1,UA,R,NSDQ,,0,2.9,203,29
956,2016/12/27 15:58:28.695,143919961,0,UD,R,NSDQ,,0,2.8,0,4
957,2016/12/27 15:58:28.695,143934665,0,UA,R,NSDQ,,0,2.75,100,5
958,2016/12/27 15:58:28.874,143928989,1,UD,R,NSDQ,,0,2.9,0,33
959,2016/12/27 15:58:28.874,143936293,1,UA,R,NSDQ,,0,2.85,203,34
960,2016/12/27 15:58:28.947,143934665,0,UD,R,NSDQ,,0,2.75,0,1
961,2016/12/27 15:58:28.947,143937217,0,UA,R,NSDQ,,0,2.8,100,2
962,2016/12/27 15:58:29.058,143901185,0,UD,R,NSDQ,,0,2.8,0,2
963,2016/12/27 15:58:29.058,143938657,0,UA,R,NSDQ,,0,2.75,142,3
964,2016/12/27 15:58:29.125,143936293,1,UD,R,NSDQ,,0,2.85,0,15
965,2016/12/27 15:58:29.125,143939825,1,UA,R,NSDQ,,0,2.9,203,16
966,2016/12/27 15:58:29.211,143937217,0,UD,R,NSDQ,,0,2.8,0,4
967,2016/12/27 15:58:29.211,143940913,0,UA,R,NSDQ,,0,2.75,100,5
968,2016/12/27 15:58:29.462,143940913,0,UD,R,NSDQ,,0,2.75,0,1
969,2016/12/27 15:58:29.462,143942869,0,UA,R,NSDQ,,0,2.8,100,2
970,2016/12/27 15:58:29.844,143925485,1,UD,R,NSDQ,,0,2.85,0,31
971,2016/12/27 15:58:29.844,143945813,1,UA,R,NSDQ,,0,2.9,241,32
972,2016/12/27 15:58:29.882,143939825,1,UD,R,NSDQ,,0,2.9,0,5
973,2016/12/27 15:58:29.882,143946217,1,UA,R,NSDQ,,0,2.85,203,6
974,2016/12/27 15:58:30.243,143942869,0,UD,R,NSDQ,,0,2.8,0,5
975,2016/12/27 15:58:30.243,143959785,0,UA,R,NSDQ,,0,2.75,100,6
976,2016/12/27 15:58:30.857,143945813,1,UD,R,NSDQ,,0,2.9,0,85
977,2016/12/27 15:58:30.857,143970181,1,UA,R,NSDQ,,0,2.85,241,86
978,2016/12/27 15:58:31.339,143797129,1,UD,R,NSDQ,,0,2.9,0,28
979,2016/12/27 15:58:31.339,143983705,1,UA,R,NSDQ,,0,2.85,142,29
980,2016/12/27 15:58:31.864,143832949,0,UD,R,NSDQ,,0,2.8,0,3
981,2016/12/27 15:58:31.864,143992285,0,UA,R,NSDQ,,0,2.75,241,4
982,2016/12/27 15:58:32.530,143781161,1,UD,R,NSDQ,,0,2.9,0,17
983,2016/12/27 15:58:32.530,144011329,1,UA,R,NSDQ,,0,2.85,100,18
